id_siniestro;id_poliza;id_asegurado;id_vehiculo;ramo;cobertura;fecha_ocurrencia;fecha_reporte;monto_reclamado_usd;monto_estimado_usd;monto_pagado_usd;estado;sucursal;ciudad_evento;descripcion;documentos_completos;id_beneficiario;tipo_beneficiario;dias_desde_inicio_poliza;dias_desde_fin_poliza;dias_entre_ocurrencia_reporte;historial_siniestros_asegurado;tuvo_parte_policial;tuvo_testigo;fault_responsable;etiqueta_fraude_simulada;ramo_pol;fecha_inicio;fecha_fin;prima_usd;suma_asegurada_usd;deducible_usd;canal_venta;ciudad;estado_poliza;tipo_cobertura;segmento;antiguedad_anios;ciudad_ase;num_polizas;reclamos_ultimos_12_meses;mora_actual;score_cliente_simulado;placa;chasis;motor;marca;modelo;anio_vehiculo;categoria;valor_comercial_usd;id_proveedor;nombre;tipo;ciudad_prov;antiguedad_anios_prov;lista_restrictiva;reclamos_asociados;porcentaje_casos_observados;monto_promedio_reclamado_usd
SIN-002745;POL-0002261;ASE-001091;VEH-0002741;Vehículos;Choque;25/10/2023;25/10/2023;732071;599057;0;Reserva;Machala;Machala;Hago constar que Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó lateral izquierda de mi vehículo. Existe video de cámaras del lugar. Notifico para los trámites correspondientes. Ref. 948572.;Sí;PRV-0031;Clínica;306;59;0;0;No;No;Asegurado;0;Vehículos;23/12/2022;23/12/2023;113588;2775498;4000;Venta directa;Guayaquil;Vencida;Collision;Premium;10;Guayaquil;2;2;No;791;GPJ-0159;ZANSCJAPR2WLXDH34;RDRI4U08;Mazda;CX-5;2014;Sedan;2235483;PRV-0031;Clínica San Rafael;Clínica;Santo Domingo;12;No;329;304;947713
SIN-002746;POL-0000194;ASE-000101;VEH-0002742;Vehículos;Choque;6/7/2023;14/7/2023;624601;520105;0;Negativa;Guayaquil;Guayaquil;Para conocimiento de la Compañía: El 06/07/2023 alrededor de las 11:30, mi vehículo fue golpeado por un taxi en Alborada cuando este intentaba un giro indebido. Daño en puerta del conductor. Adjunto documentación de respaldo. Ref. 903568.;Sí;PRV-0047;Perito;235;130;8;3;No;No;Tercero;0;Vehículos;13/11/2022;13/11/2023;81429;2253831;4000;Web;Guayaquil;Vencida;Collision;Joven;2;Guayaquil;6;6;No;581;GHX-0436;BWZR09L2XC9DPKJJ7;OD4960B1K4;Toyota;Fortuner;2014;Sedan;2060871;PRV-0047;Estudio Pericial Ecuador;Perito;Manta;14;No;326;399;120783
SIN-002747;POL-0009208;ASE-004522;VEH-0002743;Vehículos;Choque;1/7/2023;6/7/2023;1474004;120726;120726;Pago Total;Quito;Quito;Hago constar que A las 13:15 del 01/07/2023, en la Av. Naciones Unidas, otro vehículo invadió mi carril produciendo impacto trasera. Se reporta daño en luneta del vehículo asegurado. Se anexa parte policial. Ref. 889479.;Sí;PRV-0030;Taller;174;191;5;3;No;No;Asegurado;0;Vehículos;8/1/2023;8/1/2024;124854;2779804;4000;Broker;Ambato;Vencida;Collision;Estándar;13;Ambato;4;4;No;727;TTL-3709;08PUN243K1NML2U0U;0BZZR09G5;Honda;Civic;2019;Sedan;229349;PRV-0030;Servi Llantas y Más;Taller;Manta;13;No;329;426;1087352
SIN-002748;POL-0008190;ASE-004030;VEH-0002744;Vehículos;Choque;18/6/2023;20/6/2023;140718;1286426;1286426;Pago Total;Ambato;Ambato;Estacionado frente a domicilio en sector Tumbaco encuentro vehículo con daños en luneta sin nota ni datos del responsable. Se presume golpe y fuga. Quedo a la espera de la inspección del perito. Ref. 443520.;Sí;PRV-0029;Taller;285;80;2;3;No;No;Asegurado;0;Vehículos;6/9/2022;6/9/2023;112394;247633;4000;Broker;Ambato;Vencida;Collision;Estándar;16;Ambato;5;5;No;645;THA-9447;SCX1ARTGSL1UAHN79;JM0CECF8J;Toyota;Fortuner;2018;Sedan;2064999;PRV-0029;Taller La Y;Taller;Machala;15;No;409;2372;1311721
SIN-002749;POL-0010977;ASE-005423;VEH-0002745;Vehículos;Responsabilidad Civil;30/3/2023;3/4/2023;21971;180568;180568;Pago Total;Cuenca;Cuenca;Vehículo asegurado sufrió colisión frontal mientras se encontraba detenido en semáforo en la avenida Av. de las Américas. El tercero responsable abandonó el lugar antes de la llegada de la policía. Estoy disponible para ampliar información si se requiere. Ref. 907790.;Sí;PRV-0044;Perito;214;151;4;3;Sí;Sí;Tercero;0;Vehículos;28/8/2022;28/8/2023;71513;2548732;4000;Web;Cuenca;Vencida;Liability;Estándar;11;Cuenca;4;4;No;594;AKU-0155;5KTFX73CCC12D4P4F;4UXCBRRWKA;Mazda;BT-50;2016;Sport;2633112;PRV-0044;Perito Aut. F. Mendoza;Perito;Machala;15;No;299;234;1068546
SIN-002750;POL-0003513;ASE-001713;VEH-0002746;Vehículos;Daño;29/3/2023;30/3/2023;314514;290597;290597;Liquidado;Guayaquil;Guayaquil;Para conocimiento de la Compañía: Granizada del 29/03/2023 en La Carolina produjo abolladuras en capó y techo del vehículo. Se anexan fotografías del evento. Ref. 678837.;Sí;PRV-0030;Taller;286;79;1;3;No;No;Asegurado;0;Vehículos;16/6/2022;16/6/2023;80369;1464183;4000;Broker;Guayaquil;Vencida;All Perils;Estándar;10;Guayaquil;3;3;No;753;GIF-1108;65YA14YSBDZW0K3KS;NRXV86YWZ;Toyota;Yaris;2019;Sedan;1224653;PRV-0030;Servi Llantas y Más;Taller;Manta;13;No;329;426;1087352
SIN-002751;POL-0003840;ASE-001873;VEH-0002747;Vehículos;Responsabilidad Civil;10/4/2023;12/4/2023;234233;210425;143351;Pago Parcial;Ambato;Ambato;Reporto a la aseguradora que Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó frontal de mi vehículo. Existe video de cámaras del lugar. Notifico para los trámites correspondientes. Ref. 596403.;No;PRV-0026;Taller;165;200;2;3;No;No;Asegurado;0;Vehículos;27/10/2022;27/10/2023;44735;2066207;4000;Agente;Ambato;Vencida;Liability;Corporativo;13;Ambato;2;2;No;699;TWP-9162;XY80TN31HH9UHWX70;1T7UEY44;Honda;Civic;2016;Sport;2294077;PRV-0026;Chevrocenter Servicios;Taller;Machala;24;No;304;395;1172187
SIN-002752;POL-0006293;ASE-003100;VEH-0002748;Vehículos;Choque;19/3/2023;28/3/2023;777118;724691;724691;Liquidado;Santo Domingo;Santo Domingo;Para conocimiento de la Compañía: Estacionado frente a domicilio en sector Solanda encuentro vehículo con daños en luneta sin nota ni datos del responsable. Se presume golpe y fuga. Se anexa parte policial. Ref. 775533.;Sí;PRV-0028;Taller;64;301;9;1;No;No;Tercero;0;Vehículos;14/1/2023;14/1/2024;81567;2194842;4000;Banca seguros;Quito;Vencida;Collision;Joven;18;Quito;1;1;No;867;PTQ-3791;29CNF6LMX83A1J82F;JJS2NCHG;Toyota;RAV4;2018;Sedan;211387;PRV-0028;Auto Eléctrica La Florida;Taller;Manta;12;No;322;217;1084034
SIN-002753;POL-0011353;ASE-005604;VEH-0002749;Vehículos;Choque;29/9/2023;2/10/2023;456004;386053;149774;Anticipo;Loja;Loja;Para conocimiento de la Compañía: Volcadura del vehículo ocurrida la madrugada del 29/09/2023 en curva pronunciada de la Vía a la Costa. Conductor único, sin terceros involucrados. Notifico para los trámites correspondientes. Ref. 444511.;Sí;PRV-0007;Taller;84;281;3;0;No;No;Tercero;0;Vehículos;7/7/2023;6/7/2024;142843;269197;4000;Agente;Ambato;Vencida;All Perils;Corporativo;3;Ambato;1;1;No;775;TJJ-7104;VEYS2RV9VJR7HB2L7;N4073EHXK6;Toyota;Corolla;2016;Sedan;2203853;PRV-0007;Auto Reparaciones Cuenca;Taller;Manta;21;No;413;1937;1164699
SIN-002754;POL-0005260;ASE-002583;VEH-0002750;Vehículos;Responsabilidad Civil;7/10/2023;10/10/2023;1494849;1390773;0;Reserva;Ibarra;Ibarra;Reporto a la aseguradora que Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó lateral izquierda de mi vehículo. Existe video de cámaras del lugar. Ref. 383204.;Sí;PRV-0039;Perito;318;47;3;3;No;No;Tercero;0;Vehículos;23/11/2022;23/11/2023;264362;9959185;4000;Venta directa;Ibarra;Vencida;Liability;Corporativo;13;Ibarra;4;4;No;638;IJM-1194;D3LRASEBKCX5FLRGF;E53Q1MA9;Honda;Civic;2016;Sport;7930821;PRV-0039;Perito Aut. J. Carrasco;Perito;Machala;13;No;318;252;1127619
SIN-002755;POL-0011668;ASE-005764;VEH-0002751;Vehículos;Responsabilidad Civil;29/5/2023;29/5/2023;136557;125329;125329;Pago Total;Ambato;Ambato;Por medio del presente, Colisión por alcance en la Av. Naciones Unidas, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Se anexan fotografías del evento. Ref. 305750.;Sí;PRV-0001;Taller;263;102;0;5;No;No;Asegurado;0;Vehículos;8/9/2022;8/9/2023;81625;2872342;5000;Banca seguros;Ambato;Vencida;Liability;Estándar;6;Ambato;2;2;No;823;TVO-3386;PHKLB5FU6RT537A7L;HNK3AD4SIE;Chevrolet;Spark;2014;Sport;2886684;PRV-0001;Talleres Andinos Cía. Ltda.;Taller;Ambato;15;No;345;29;1051504
SIN-002756;POL-0010794;ASE-005329;VEH-0002752;Vehículos;Choque;8/5/2023;12/5/2023;56496;45555;45555;Pago Total;Guayaquil;Guayaquil;Aproximadamente a las 12:15 sufrí accidente de tránsito en la Av. Francisco de Orellana cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Ref. 837855.;Sí;PRV-0020;Taller;147;218;4;0;No;No;Asegurado;0;Vehículos;12/12/2022;12/12/2023;147501;2567465;4000;Web;Guayaquil;Vencida;All Perils;Estándar;16;Guayaquil;2;2;No;713;GQD-4445;HTWA2Z6CVL5UHR4RT;9HAZIOGC;Toyota;Prado;2014;Sedan;2751814;PRV-0020;MotorPlus Servicios;Taller;Portoviejo;5;Sí;324;957;1115917
SIN-002757;POL-0011536;ASE-005701;VEH-0002753;Vehículos;Robo;10/4/2023;11/4/2023;2403105;2222327;0;Negativa;Ibarra;Ibarra;Solicito atención al siguiente caso. Vehículo asegurado sufrió colisión frontal mientras se encontraba detenido en semáforo en la avenida Av. República. El tercero responsable abandonó el lugar antes de la llegada de la policía. Ref. 561791. Solicito revisión urgente.;Sí;PRV-0014;Taller;262;103;1;0;No;No;Asegurado;1;Vehículos;22/7/2022;22/7/2023;13868;2606528;4000;Banca seguros;Guayaquil;Vencida;All Perils;Estándar;20;Guayaquil;3;3;No;673;GRP-7959;P2SNGBWGNRMRSZMA7;DKP4TZEWY;Chevrolet;Captiva;2016;Sedan;2013736;PRV-0014;Mecánica Express Machala;Taller;Quito;11;No;323;279;1011059
SIN-002758;POL-0011365;ASE-005610;VEH-0002754;Vehículos;Choque;16/4/2023;25/4/2023;513396;458893;458893;Pago Total;Ambato;Ambato;Choque múltiple en la Vía Daule en condiciones de lluvia. Mi vehículo recibió impacto de dos automotores y presenta afectación en parabrisas. Quedo a la espera de la inspección del perito. Ref. 412403.;No;PRV-0016;Taller;75;290;9;0;No;No;Asegurado;0;Vehículos;31/1/2023;31/1/2024;111106;2266697;4000;Web;Ambato;Vencida;All Perils;Estándar;13;Ambato;1;1;Sí;677;TMG-3564;XMZWW4YGVZCZ09RWR;VSS2N1ESL;Toyota;Fortuner;2016;Sedan;2555153;PRV-0016;Auto Repuestos y Servicio Imbabura;Taller;Quito;13;No;332;301;1109998
SIN-002759;POL-0007174;ASE-003539;VEH-0002755;Vehículos;Pérdida Total;3/3/2023;9/3/2023;8769402;8201836;8201836;Liquidado;Guayaquil;Guayaquil;Solicito atención al siguiente caso. Realizando giro en intersección de Av. Amazonas con calle Olmedo, fui golpeado en posterior por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Quedo a la espera de la inspección del perito. Ref. 634246.;Sí;PRV-0004;Taller;125;240;6;1;No;No;Asegurado;0;Vehículos;29/10/2022;29/10/2023;408484;7601383;4000;Web;Guayaquil;Vencida;All Perils;Premium;6;Guayaquil;3;3;No;720;GHN-9347;ACRLW7X0X2FTFYLPR;SCSVUI7VNB;Toyota;RAV4;2017;Sedan;802364;PRV-0004;Centro Automotriz Equinoccial;Taller;Manta;19;No;324;309;1298447
SIN-002760;POL-0000260;ASE-000134;VEH-0002756;Vehículos;Choque;13/11/2023;13/11/2023;129760;1098551;1098551;Pago Total;Machala;Machala;Reporto a la aseguradora que Colisión por alcance en la Panamericana Norte, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Ref. 845844.;No;PRV-0003;Taller;232;133;0;0;No;No;Asegurado;0;Vehículos;26/3/2023;25/3/2024;103425;2888549;4000;Web;Machala;Vencida;Collision;Estándar;15;Machala;4;4;No;681;OXD-1597;11DDMS2JLE4W8PKBV;HB1J2QFJK;Chevrolet;Onix;2017;Sedan;2093939;PRV-0003;Mecánica Integral Pichincha;Taller;Manta;4;No;300;40;1035593
SIN-002761;POL-0000996;ASE-000486;VEH-0002757;Vehículos;Responsabilidad Civil;18/12/2023;28/12/2023;527299;447131;447131;Pago Total;Quito;Quito;Comunico que Mientras realizaba la prueba de manejo de La Carolina hacia el centro de la ciudad, un motociclista impactó mi vehículo. Daños superficiales en techo. Se anexa parte policial. Ref. 779344.;Sí;PRV-0027;Taller;197;168;10;5;No;No;Asegurado;0;Vehículos;4/6/2023;3/6/2024;82787;3688962;4000;Web;Quito;Vencida;Liability;Estándar;18;Quito;5;5;No;527;PGW-7571;G434K8W4L0LA79W7C;STML6B6S;Mazda;BT-50;2016;Sport;363504;PRV-0027;Tecnoservicios Diésel;Taller;Santo Domingo;22;No;290;345;1107047
SIN-002762;POL-0006502;ASE-003207;VEH-0002758;Vehículos;Responsabilidad Civil;24/1/2023;27/1/2023;592487;519517;41020;Pago Parcial;Machala;Machala;El suscrito asegurado informa: Estacionado frente a domicilio en sector Urdesa encuentro vehículo con daños en puerta del conductor sin nota ni datos del responsable. Se presume golpe y fuga. Se anexan fotografías del evento. Ref. 470954.;Sí;PRV-0017;Taller;238;127;3;3;No;No;Asegurado;0;Vehículos;31/5/2022;31/5/2023;68512;2852886;4000;Web;Machala;Vencida;Liability;Estándar;20;Machala;4;4;No;630;OMN-1555;MJ6JXM94N2PXA1PTE;WM47UY0E;Honda;Civic;2014;Sport;2118445;PRV-0017;Latonería Internacional;Taller;Guayaquil;23;No;353;2323;1324524
SIN-002763;POL-0006335;ASE-003121;VEH-0002759;Vehículos;Choque;23/3/2023;7/5/2023;3400113;2787421;2787421;Pago Total;Guayaquil;Guayaquil;Pongo en conocimiento: Aproximadamente a las 06:15 sufrí accidente de tránsito en la Av. República cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Quedo a la espera de la inspección del perito. Ref. 170803.;No;PRV-0034;Clínica;183;182;45;1;No;No;Tercero;0;Vehículos;21/9/2022;21/9/2023;291933;8285021;4000;Banca seguros;Guayaquil;Vencida;Collision;Corporativo;20;Guayaquil;1;1;No;833;GMF-1427;UXPHDMU6S1TAT1VU2;X286L2WAW1;Mazda;CX-30;2016;Sport;8774963;PRV-0034;Clínica Internacional Guayas;Clínica;Quito;5;No;314;35;1030531
SIN-002764;POL-0008725;ASE-004293;VEH-0002760;Vehículos;Choque;7/3/2023;7/3/2023;448801;364982;0;Reserva;Machala;Machala;Hago constar que Colisión por alcance en la Av. Mariscal Sucre, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Se anexa parte policial. Ref. 193081.;Sí;PRV-0031;Clínica;325;40;0;0;No;No;Tercero;0;Vehículos;16/4/2022;16/4/2023;61969;1153297;4000;Broker;Machala;Vencida;All Perils;Corporativo;2;Machala;6;6;No;592;OAU-1530;JEMSPV92ENLNLGDZK;32CY0R351F;Chevrolet;Onix;2014;Sedan;1495382;PRV-0031;Clínica San Rafael;Clínica;Santo Domingo;12;No;329;304;947713
SIN-002765;POL-0006891;ASE-003401;VEH-0002761;Vehículos;Choque;5/2/2023;3/3/2023;1196276;1133458;1133458;Pago Total;Quito;Quito;Solicito atención al siguiente caso. El 05/02/2023 alrededor de las 07:15, mi vehículo fue golpeado por un taxi en Iñaquito cuando este intentaba un giro indebido. Daño en luneta. Solicito gestionar la cobertura conforme a la póliza. Ref. 899781.;Sí;PRV-0036;Clínica;285;80;26;0;No;No;Asegurado;0;Vehículos;26/4/2022;26/4/2023;98938;2895968;4000;Banca seguros;Quito;Vencida;Collision;Estándar;12;Quito;3;3;No;639;PVB-0619;BFSY8MRF4GXFP5WP5;91R1MTOY;Honda;CR-V;2014;Sedan;2499045;PRV-0036;Policlínico Manabí;Clínica;Guayaquil;11;No;312;385;101168
SIN-002766;POL-0003784;ASE-001845;VEH-0002762;Vehículos;Choque;27/1/2023;10/2/2023;1283617;1172388;0;Reserva;Quito;Quito;Hago constar que Reporto siniestro ocurrido el 27/01/2023 en Calderón. Un vehículo de mayor tonelaje me cerró el paso y colisionamos generando daños en parachoques delantero. Solicito se atienda con prontitud el reclamo. Ref. 475389.;Sí;PRV-0034;Clínica;247;118;14;0;No;No;Asegurado;0;Vehículos;25/5/2022;25/5/2023;132682;3827884;4000;Web;Quito;Vencida;Collision;Estándar;8;Quito;5;5;No;544;PUP-4541;9E7BFTRU1L0KZHDBB;L7O54XVMSM;Ford;EcoSport;2016;Sedan;3879866;PRV-0034;Clínica Internacional Guayas;Clínica;Quito;5;No;314;35;1030531
SIN-002767;POL-0002480;ASE-001200;VEH-0002763;Vehículos;Choque;25/9/2023;27/9/2023;210134;179492;179492;Liquidado;Guayaquil;Guayaquil;Comunico que Volcadura del vehículo ocurrida la madrugada del 25/09/2023 en curva pronunciada de la Av. Simón Bolívar. Conductor único, sin terceros involucrados. Solicito gestionar la cobertura conforme a la póliza. Ref. 935365.;No;PRV-0006;Taller;201;164;2;1;No;No;Asegurado;0;Vehículos;8/3/2023;7/3/2024;4321;1005062;4000;Web;Quito;Vencida;Collision;Corporativo;15;Quito;4;4;Sí;393;PRP-0837;7GEG1B3AW7XF88FLS;DY0RF8EK3;Toyota;Prado;2018;Sedan;1664317;PRV-0006;Tecnimotors Manabí;Taller;Guayaquil;24;No;314;223;1221994
SIN-002768;POL-0012805;ASE-006320;VEH-0002764;Vehículos;Choque;8/8/2023;21/8/2023;745768;630375;630375;Pago Total;Ambato;Ambato;El suscrito asegurado informa: El día 08/08/2023 circulando por la Vía Daule en sentido norte-oeste fui impactado en la parte posterior por otro vehículo que no respetó la señalización. El conductor del otro vehículo se dio a la fuga. Solicito se atienda con prontitud el reclamo. Ref. 299388.;No;PRV-0006;Taller;268;97;13;1;No;No;Asegurado;0;Vehículos;13/11/2022;13/11/2023;159301;3701481;4000;Venta directa;Ambato;Vencida;Collision;Corporativo;11;Ambato;2;2;No;713;TTK-3237;BR7N4V7G06BBZEV3S;S4KXCRDV2;Honda;Civic;2014;Sedan;3696774;PRV-0006;Tecnimotors Manabí;Taller;Guayaquil;24;No;314;223;1221994
SIN-002769;POL-0008228;ASE-004051;VEH-0002765;Vehículos;Choque;8/8/2023;28/8/2023;627725;557232;557232;Pago Total;Guayaquil;Guayaquil;En el redondel de Samborondón otro conductor no respetó el derecho de paso ocasionando choque lateral con resultado de daños considerables. Estoy disponible para ampliar información si se requiere. Ref. 392123.;Sí;PRV-0007;Taller;297;68;20;0;No;No;Asegurado;0;Vehículos;15/10/2022;15/10/2023;94812;2067317;4000;Agente;Guayaquil;Vencida;Collision;Estándar;6;Guayaquil;2;2;No;788;GXV-3390;WGKMX11YKUSEF9FN9;455FEOQU7;Mazda;CX-30;2014;Sedan;2320036;PRV-0007;Auto Reparaciones Cuenca;Taller;Manta;21;No;413;1937;1164699
SIN-002770;POL-0004700;ASE-002309;VEH-0002766;Vehículos;Pérdida Total;29/11/2023;7/12/2023;2172714;2074769;2074769;Liquidado;Quito;Quito;Realizando giro en intersección de Vía Daule con calle Olmedo, fui golpeado en frontal por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Se anexa parte policial. Ref. 855504.;Sí;PRV-0032;Clínica;163;202;8;1;No;No;Asegurado;0;Vehículos;19/6/2023;18/6/2024;114955;2439501;4000;Broker;Quito;Vencida;All Perils;Corporativo;5;Quito;4;4;No;670;PSG-6523;MRA271LATYBJJTN1A;04YXX0XI2G;Honda;Fit;2018;Sedan;2007556;PRV-0032;Centro Médico Pichincha;Clínica;Ambato;8;No;285;316;1121295
SIN-002771;POL-0009924;ASE-004886;VEH-0002767;Vehículos;Choque;7/12/2023;13/12/2023;1242741;115577;943005;Pago Parcial;Quito;Quito;Hago constar que Realizando giro en intersección de Panamericana Sur con calle Bolívar, fui golpeado en posterior por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Ref. 737956.;No;PRV-0033;Clínica;311;54;6;0;No;No;Asegurado;0;Vehículos;30/1/2023;30/1/2024;265938;7630537;4000;Broker;Quito;Vencida;Collision;Joven;12;Quito;4;4;No;593;PWC-7567;N52G2KBZVX2C5B8LV;Z2MLRZ29WS;Mazda;3;2018;Sport;9937644;PRV-0033;Hospital del Sur;Clínica;Ambato;9;No;291;481;1080188
SIN-002772;POL-0001234;ASE-000601;VEH-0002768;Vehículos;Choque;29/5/2023;7/6/2023;216361;180233;0;Cierre Sin Consecuencia;Quito;Quito;Pongo en conocimiento: Aproximadamente a las 23:00 sufrí accidente de tránsito en la Av. 6 de Diciembre cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Notifico para los trámites correspondientes. Ref. 555447.;Sí;PRV-0047;Perito;50;315;9;0;No;No;Tercero;0;Vehículos;9/4/2023;8/4/2024;111659;2355624;4000;Broker;Quito;Vencida;All Perils;Premium;11;Quito;6;6;No;565;PNO-8680;TA0NXG001HZVKB2RY;U4CLMBAJ;Mazda;CX-30;2017;Sedan;2899759;PRV-0047;Estudio Pericial Ecuador;Perito;Manta;14;No;326;399;120783
SIN-002773;POL-0005175;ASE-002546;VEH-0002769;Vehículos;Responsabilidad Civil;28/6/2023;29/6/2023;282914;264544;264544;Liquidado;Guayaquil;Guayaquil;Pongo en conocimiento: Aproximadamente a las 11:15 sufrí accidente de tránsito en la Av. Galo Plaza cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Solicito gestionar la cobertura conforme a la póliza. Ref. 864145.;Sí;PRV-0010;Taller;182;183;1;3;No;No;Asegurado;0;Vehículos;28/12/2022;28/12/2023;226254;9083966;4000;Banca seguros;Quito;Vencida;Liability;Corporativo;4;Quito;4;4;No;628;PME-5679;ENF71R0FS3WAS5SSF;N8278QPC31;Honda;CR-V;2016;Sport;8623516;PRV-0010;Carrocerías El Valle;Taller;Ibarra;16;No;277;289;1164973
SIN-002774;POL-0009987;ASE-004916;VEH-0002770;Vehículos;Responsabilidad Civil;10/7/2023;28/7/2023;551318;463948;0;Reserva;Quito;Quito;Para conocimiento de la Compañía: Aproximadamente a las 12:30 sufrí accidente de tránsito en la Vía a la Costa cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Ref. 934939.;Sí;PRV-0031;Clínica;280;85;18;1;No;No;Asegurado;0;Vehículos;3/10/2022;3/10/2023;6928;249499;4000;Broker;Quito;Vencida;Liability;Estándar;5;Quito;2;2;No;762;PDM-3283;DGVFB4VJV2SCBSMAP;M5CZ5QWCF;Chevrolet;Onix;2014;Sport;2886967;PRV-0031;Clínica San Rafael;Clínica;Santo Domingo;12;No;329;304;947713
SIN-002775;POL-0003533;ASE-001723;VEH-0002771;Vehículos;Choque;29/8/2023;28/9/2023;640909;538387;133149;Anticipo;Quito;Quito;Reporto a la aseguradora que Aproximadamente a las 15:30 sufrí accidente de tránsito en la Av. Eloy Alfaro cuando un vehículo particular efectuó maniobra brusca de cambio de carril sin señalizar. Se anexa parte policial. Ref. 336247.;Sí;PRV-0020;Taller;217;148;30;0;No;No;Tercero;0;Vehículos;24/1/2023;24/1/2024;120013;2117913;4000;Agente;Quito;Vencida;All Perils;Estándar;4;Quito;1;1;No;830;PUD-8293;C61NMK6G7C9ZZUNBX;N7BXHGJN;Toyota;RAV4;2014;Sedan;2127537;PRV-0020;MotorPlus Servicios;Taller;Portoviejo;5;Sí;324;957;1115917
SIN-002776;POL-0000021;ASE-000013;VEH-0002772;Vehículos;Pérdida Total;30/8/2023;13/9/2023;260997;2361303;2361303;Liquidado;Santo Domingo;Santo Domingo;Realizando giro en intersección de Panamericana Norte con calle Olmedo, fui golpeado en lateral izquierda por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Estoy disponible para ampliar información si se requiere. Ref. 298678.;Sí;PRV-0021;Taller;268;97;14;0;No;No;Tercero;0;Vehículos;5/12/2022;5/12/2023;115873;2109834;4000;Broker;Machala;Vencida;All Perils;Corporativo;5;Machala;3;3;No;735;OEU-9345;3T2VN136SBW7EWX89;42Z5N060F;Toyota;Prado;2014;Sedan;2266861;PRV-0021;Taller Mecánico San Francisco;Taller;Loja;18;No;318;283;1121093
